measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,Organ,metric_id,metric_name,year,val
27,Probability of death,553,New Jersey,2,Female,16,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.004154
27,Probability of death,553,New Jersey,1,Male,17,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.01433957
27,Probability of death,553,New Jersey,2,Female,17,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.006534043
27,Probability of death,553,New Jersey,1,Male,18,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.020971212
27,Probability of death,553,New Jersey,2,Female,18,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.010006343
27,Probability of death,553,New Jersey,1,Male,19,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.031644547
27,Probability of death,553,New Jersey,2,Female,19,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.017792229
27,Probability of death,553,New Jersey,1,Male,20,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.051959188
27,Probability of death,553,New Jersey,2,Female,20,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.033606881
27,Probability of death,553,New Jersey,1,Male,21,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.342795063
27,Probability of death,553,New Jersey,2,Female,21,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.359505242
27,Probability of death,553,New Jersey,1,Male,23,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,4.95E-05
27,Probability of death,553,New Jersey,2,Female,23,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,3.48E-05
27,Probability of death,553,New Jersey,1,Male,24,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.007909914
27,Probability of death,553,New Jersey,2,Female,24,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.00342097
27,Probability of death,553,New Jersey,1,Male,25,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.047561577
27,Probability of death,553,New Jersey,2,Female,25,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.022090914
27,Probability of death,553,New Jersey,1,Male,26,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.319903948
27,Probability of death,553,New Jersey,2,Female,26,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.327448534
27,Probability of death,553,New Jersey,1,Male,28,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,6.50E-05
27,Probability of death,553,New Jersey,2,Female,28,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,4.40E-05
27,Probability of death,553,New Jersey,1,Male,30,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.087782511
27,Probability of death,553,New Jersey,2,Female,30,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.062215671
27,Probability of death,553,New Jersey,1,Male,31,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.158161976
27,Probability of death,553,New Jersey,2,Female,31,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.125673111
27,Probability of death,553,New Jersey,1,Male,32,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.255472066
27,Probability of death,553,New Jersey,2,Female,32,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.227241185
27,Probability of death,553,New Jersey,1,Male,34,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,1.48E-05
27,Probability of death,553,New Jersey,2,Female,34,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,1.04E-05
27,Probability of death,553,New Jersey,1,Male,37,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.284332343
27,Probability of death,553,New Jersey,2,Female,37,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.290994185
27,Probability of death,553,New Jersey,1,Male,39,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.000142182
27,Probability of death,553,New Jersey,2,Female,39,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.000102325
27,Probability of death,553,New Jersey,1,Male,41,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.073167151
27,Probability of death,553,New Jersey,2,Female,41,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.037472652
27,Probability of death,553,New Jersey,1,Male,42,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,1.35E-05
27,Probability of death,553,New Jersey,2,Female,42,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,8.69E-06
27,Probability of death,553,New Jersey,1,Male,157,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.28614158
27,Probability of death,553,New Jersey,2,Female,157,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.291592631
27,Probability of death,553,New Jersey,1,Male,158,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.000222838
27,Probability of death,553,New Jersey,2,Female,158,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.000141356
27,Probability of death,553,New Jersey,1,Male,159,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.0002806
27,Probability of death,553,New Jersey,2,Female,159,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.00015004
27,Probability of death,553,New Jersey,1,Male,160,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.362919235
27,Probability of death,553,New Jersey,2,Female,160,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.382063939
27,Probability of death,553,New Jersey,1,Male,162,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.000112506
27,Probability of death,553,New Jersey,2,Female,162,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,5.75E-05
27,Probability of death,553,New Jersey,1,Male,169,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.013742736
27,Probability of death,553,New Jersey,2,Female,169,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.005882176
27,Probability of death,553,New Jersey,1,Male,228,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.304824363
27,Probability of death,553,New Jersey,2,Female,228,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.303618253
27,Probability of death,553,New Jersey,1,Male,231,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.308416124
27,Probability of death,553,New Jersey,2,Female,231,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.309013554
27,Probability of death,553,New Jersey,1,Male,232,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.050037126
27,Probability of death,553,New Jersey,2,Female,232,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.026821352
27,Probability of death,553,New Jersey,1,Male,234,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.328418009
27,Probability of death,553,New Jersey,2,Female,234,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.341217065
27,Probability of death,553,New Jersey,1,Male,235,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.402314333
27,Probability of death,553,New Jersey,2,Female,235,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.437337583
27,Probability of death,553,New Jersey,1,Male,238,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,9.94E-06
27,Probability of death,553,New Jersey,2,Female,238,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,1.10E-05
27,Probability of death,553,New Jersey,1,Male,243,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.12327461
27,Probability of death,553,New Jersey,2,Female,243,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.086999729
27,Probability of death,553,New Jersey,1,Male,284,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.013653339
27,Probability of death,553,New Jersey,2,Female,284,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.005824222
27,Probability of death,553,New Jersey,1,Male,388,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,3.85E-05
27,Probability of death,553,New Jersey,2,Female,388,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,2.66E-05
27,Probability of death,553,New Jersey,1,Male,389,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,1.30E-05
27,Probability of death,553,New Jersey,2,Female,389,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,8.74E-06
27,Probability of death,553,New Jersey,1,Male,420,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.052924028
27,Probability of death,553,New Jersey,2,Female,420,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.025149317
27,Probability of death,554,New Mexico,1,Male,1,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.000137874
27,Probability of death,554,New Mexico,2,Female,1,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,9.32E-05
27,Probability of death,554,New Mexico,1,Male,2,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,6.06E-06
27,Probability of death,554,New Mexico,2,Female,2,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,4.87E-06
27,Probability of death,554,New Mexico,1,Male,3,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,8.96E-06
27,Probability of death,554,New Mexico,2,Female,3,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,4.71E-06
27,Probability of death,554,New Mexico,1,Male,6,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,2.63E-05
27,Probability of death,554,New Mexico,2,Female,6,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,2.28E-05
27,Probability of death,554,New Mexico,1,Male,7,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,5.09E-05
27,Probability of death,554,New Mexico,2,Female,7,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,3.76E-05
27,Probability of death,554,New Mexico,1,Male,8,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.000113513
27,Probability of death,554,New Mexico,2,Female,8,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,6.23E-05
27,Probability of death,554,New Mexico,1,Male,9,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.000226803
27,Probability of death,554,New Mexico,2,Female,9,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.000145246
27,Probability of death,554,New Mexico,1,Male,10,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.000541084
27,Probability of death,554,New Mexico,2,Female,10,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.000327114
27,Probability of death,554,New Mexico,1,Male,11,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.001120032
27,Probability of death,554,New Mexico,2,Female,11,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.000624354
27,Probability of death,554,New Mexico,1,Male,12,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.001743784
27,Probability of death,554,New Mexico,2,Female,12,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.000794086
27,Probability of death,554,New Mexico,1,Male,13,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.003389275
27,Probability of death,554,New Mexico,2,Female,13,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.001301152
27,Probability of death,554,New Mexico,1,Male,14,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.004721809
27,Probability of death,554,New Mexico,2,Female,14,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.002038728
27,Probability of death,554,New Mexico,1,Male,15,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.007962657
27,Probability of death,554,New Mexico,2,Female,15,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.003148594
27,Probability of death,554,New Mexico,1,Male,16,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.013691686
27,Probability of death,554,New Mexico,2,Female,16,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.005648102
27,Probability of death,554,New Mexico,1,Male,17,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.019486739
27,Probability of death,554,New Mexico,2,Female,17,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.00822209
27,Probability of death,554,New Mexico,1,Male,18,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.026429173
27,Probability of death,554,New Mexico,2,Female,18,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.012650872
27,Probability of death,554,New Mexico,1,Male,19,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.036651997
27,Probability of death,554,New Mexico,2,Female,19,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.019906937
27,Probability of death,554,New Mexico,1,Male,20,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.054887398
27,Probability of death,554,New Mexico,2,Female,20,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.036445796
27,Probability of death,554,New Mexico,1,Male,21,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.30915312
27,Probability of death,554,New Mexico,2,Female,21,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.32319865
27,Probability of death,554,New Mexico,1,Male,23,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,7.71E-05
27,Probability of death,554,New Mexico,2,Female,23,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,6.06E-05
27,Probability of death,554,New Mexico,1,Male,24,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.010621021
27,Probability of death,554,New Mexico,2,Female,24,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.005013953
27,Probability of death,554,New Mexico,1,Male,25,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.060794896
27,Probability of death,554,New Mexico,2,Female,25,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.028034627
27,Probability of death,554,New Mexico,1,Male,26,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.294517949
27,Probability of death,554,New Mexico,2,Female,26,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.293542826
27,Probability of death,554,New Mexico,1,Male,28,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.000104432
27,Probability of death,554,New Mexico,2,Female,28,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,6.71E-05
27,Probability of death,554,New Mexico,1,Male,30,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.082314654
27,Probability of death,554,New Mexico,2,Female,30,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.067382858
27,Probability of death,554,New Mexico,1,Male,31,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.145548822
27,Probability of death,554,New Mexico,2,Female,31,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.128657293
27,Probability of death,554,New Mexico,1,Male,32,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.228062026
27,Probability of death,554,New Mexico,2,Female,32,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.209664429
27,Probability of death,554,New Mexico,1,Male,34,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,1.80E-05
27,Probability of death,554,New Mexico,2,Female,34,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,1.36E-05
27,Probability of death,554,New Mexico,1,Male,37,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.238320109
27,Probability of death,554,New Mexico,2,Female,37,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.243982346
27,Probability of death,554,New Mexico,1,Male,39,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.000219729
27,Probability of death,554,New Mexico,2,Female,39,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.000158782
27,Probability of death,554,New Mexico,1,Male,41,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.087890002
27,Probability of death,554,New Mexico,2,Female,41,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.04465944
27,Probability of death,554,New Mexico,1,Male,42,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,1.50E-05
27,Probability of death,554,New Mexico,2,Female,42,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,9.58E-06
27,Probability of death,554,New Mexico,1,Male,157,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.241395223
27,Probability of death,554,New Mexico,2,Female,157,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.245361314
27,Probability of death,554,New Mexico,1,Male,158,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.000325796
27,Probability of death,554,New Mexico,2,Female,158,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.00022223
27,Probability of death,554,New Mexico,1,Male,159,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.000388609
27,Probability of death,554,New Mexico,2,Female,159,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.000244378
27,Probability of death,554,New Mexico,1,Male,160,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.3282916
27,Probability of death,554,New Mexico,2,Female,160,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.341148564
27,Probability of death,554,New Mexico,1,Male,162,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.000163736
27,Probability of death,554,New Mexico,2,Female,162,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,9.97E-05
27,Probability of death,554,New Mexico,1,Male,169,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.017311118
27,Probability of death,554,New Mexico,2,Female,169,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.007927999
27,Probability of death,554,New Mexico,1,Male,228,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.276935366
27,Probability of death,554,New Mexico,2,Female,228,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.266877664
27,Probability of death,554,New Mexico,1,Male,231,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.28299288
27,Probability of death,554,New Mexico,2,Female,231,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.273529439
27,Probability of death,554,New Mexico,1,Male,232,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.059295653
27,Probability of death,554,New Mexico,2,Female,232,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.031208018
27,Probability of death,554,New Mexico,1,Male,234,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.300277363
27,Probability of death,554,New Mexico,2,Female,234,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.308596132
27,Probability of death,554,New Mexico,1,Male,235,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.354898005
27,Probability of death,554,New Mexico,2,Female,235,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.377227071
27,Probability of death,554,New Mexico,1,Male,238,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,1.55E-05
27,Probability of death,554,New Mexico,2,Female,238,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,1.24E-05
27,Probability of death,554,New Mexico,1,Male,243,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.121009567
27,Probability of death,554,New Mexico,2,Female,243,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.093531917
27,Probability of death,554,New Mexico,1,Male,284,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.017297641
27,Probability of death,554,New Mexico,2,Female,284,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.007864939
27,Probability of death,554,New Mexico,1,Male,388,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,7.64E-05
27,Probability of death,554,New Mexico,2,Female,388,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,4.58E-05
27,Probability of death,554,New Mexico,1,Male,389,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,1.31E-05
27,Probability of death,554,New Mexico,2,Female,389,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,1.18E-05
27,Probability of death,554,New Mexico,1,Male,420,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.06425112
27,Probability of death,554,New Mexico,2,Female,420,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.031872806
27,Probability of death,555,New York,1,Male,1,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.000114479
27,Probability of death,555,New York,2,Female,1,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,9.18E-05
27,Probability of death,555,New York,1,Male,2,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,7.64E-06
27,Probability of death,555,New York,2,Female,2,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,5.13E-06
27,Probability of death,555,New York,1,Male,3,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,8.47E-06
27,Probability of death,555,New York,2,Female,3,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,6.07E-06
27,Probability of death,555,New York,1,Male,6,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,2.53E-05
27,Probability of death,555,New York,2,Female,6,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,3.06E-05
27,Probability of death,555,New York,1,Male,7,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,3.37E-05
27,Probability of death,555,New York,2,Female,7,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,3.61E-05
27,Probability of death,555,New York,1,Male,8,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,8.76E-05
27,Probability of death,555,New York,2,Female,8,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,4.23E-05
27,Probability of death,555,New York,1,Male,9,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.000198489
27,Probability of death,555,New York,2,Female,9,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,9.07E-05
27,Probability of death,555,New York,1,Male,10,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.000384772
27,Probability of death,555,New York,2,Female,10,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.000183265
27,Probability of death,555,New York,1,Male,11,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.00073074
27,Probability of death,555,New York,2,Female,11,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.000365881
27,Probability of death,555,New York,1,Male,12,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.001430474
27,Probability of death,555,New York,2,Female,12,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.000656618
27,Probability of death,555,New York,1,Male,13,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.002654181
27,Probability of death,555,New York,2,Female,13,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.001133013
27,Probability of death,555,New York,1,Male,14,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.004351603
27,Probability of death,555,New York,2,Female,14,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.001678868
27,Probability of death,555,New York,1,Male,15,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.007094429
27,Probability of death,555,New York,2,Female,15,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.002822288
27,Probability of death,555,New York,1,Male,16,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.011401516
27,Probability of death,555,New York,2,Female,16,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.004862308
27,Probability of death,555,New York,1,Male,17,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.017101596
27,Probability of death,555,New York,2,Female,17,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.007508785
27,Probability of death,555,New York,1,Male,18,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.023394632
27,Probability of death,555,New York,2,Female,18,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.011191644
27,Probability of death,555,New York,1,Male,19,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.034356465
27,Probability of death,555,New York,2,Female,19,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.018705301
27,Probability of death,555,New York,1,Male,20,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.054157648
27,Probability of death,555,New York,2,Female,20,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.033927529
27,Probability of death,555,New York,1,Male,21,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.353070542
27,Probability of death,555,New York,2,Female,21,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.375595631
27,Probability of death,555,New York,1,Male,23,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,5.90E-05
27,Probability of death,555,New York,2,Female,23,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,6.67E-05
27,Probability of death,555,New York,1,Male,24,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.009345866
27,Probability of death,555,New York,2,Female,24,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.004043541
27,Probability of death,555,New York,1,Male,25,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.054855701
27,Probability of death,555,New York,2,Female,25,50-74 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.025237241
27,Probability of death,555,New York,1,Male,26,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.334941052
27,Probability of death,555,New York,2,Female,26,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.345106893
27,Probability of death,555,New York,1,Male,28,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,7.25E-05
27,Probability of death,555,New York,2,Female,28,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,6.78E-05
27,Probability of death,555,New York,1,Male,30,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.088398943
27,Probability of death,555,New York,2,Female,30,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.063425913
27,Probability of death,555,New York,1,Male,31,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.153601496
27,Probability of death,555,New York,2,Female,31,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.121286724
27,Probability of death,555,New York,1,Male,32,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.255463814
27,Probability of death,555,New York,2,Female,32,75+ years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.226733811
27,Probability of death,555,New York,1,Male,34,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,2.25E-05
27,Probability of death,555,New York,2,Female,34,0-14 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,1.27E-05
27,Probability of death,555,New York,1,Male,37,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.303023669
27,Probability of death,555,New York,2,Female,37,15-49 years,491,Cardiovascular diseases,heart,8,Probability of death,2022,0.309784915
